ST_CODE,State_name,Month,Year,PC_Number,PC_name,PC_Type,Candidate_Name,Candidate_Sex,Candidate_Category,Candidate_Age,Party_Abbreviation,Total_Votes_Polled,Position,Alliance
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,PRAVEEN KUMAR MISHRA,M,GEN,32.0,EKSP,283.0,31.0,EKSP
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,ZUBAIR AHMAD,M,GEN,32.0,IND,279.0,32.0,IND
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,RAJESH KUMAR NAITHANI,M,GEN,35.0,IND,259.0,33.0,IND
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,KAMAL CHANDRA,M,GEN,39.0,GGP,259.0,34.0,GGP
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,SEHNAAZ SIDRAT,F,GEN,48.0,IND,245.0,35.0,IND
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,JUGUNU RANJAN,F,GEN,47.0,JANS,226.0,36.0,JANS
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,RADHEYSHYAM,M,GEN,37.0,IND,218.0,37.0,IND
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,SUKHVEER SINGH,M,GEN,41.0,IND,201.0,38.0,IND
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,HARJEET SINGH,M,GEN,48.0,IND,185.0,39.0,IND
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,RAM KUMAR SHUKLA,M,GEN,62.0,IND,181.0,40.0,IND
S24,Uttar Pradesh,3,2009,35,Lucknow,GEN,SUMAN LATA DIXIT,F,GEN,53.0,IND,163.0,41.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,SONIA GANDHI,F,GEN,62.0,INC,481490.0,1.0,UPA
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,R.S.KUSHWAHA,M,GEN,52.0,BSP,109325.0,2.0,BSP
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,R.B.SINGH,M,GEN,44.0,BJP,25444.0,3.0,NDA
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,ANIL KUMAR MAURYA,M,GEN,31.0,AD,12321.0,4.0,NDA
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,HORILAL,M,SC,41.0,IND,10073.0,5.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,SHYAM BIHARI GUPTA,M,GEN,44.0,IND,5477.0,6.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,SRIPAL,M,SC,45.0,IND,4149.0,7.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,LAJJAWATI KANCHAN,F,SC,43.0,IND,3546.0,8.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,RAMA SHANKAR,M,GEN,42.0,IND,2437.0,9.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,BABULAL,M,SC,61.0,IND,2158.0,10.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,DINESH,M,SC,32.0,RCP,2041.0,11.0,RCP
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,MANOJ KUMAR S/O HANUMANT PRASAD,M,GEN,36.0,IND,1991.0,12.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,ILIYAS HUSSAIN,M,GEN,36.0,IND,1851.0,13.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,MANOJ KUMAR S/O RAM NARESH SINGH,M,GEN,58.0,IND,1552.0,14.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,ALOK KUMAR SINGH,M,GEN,32.0,IND,1466.0,15.0,IND
S24,Uttar Pradesh,3,2009,36,Rae bareli,GEN,AVNISH,M,SC,31.0,IND,1327.0,16.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,RAHUL GANDHI,M,GEN,38.0,INC,464195.0,1.0,UPA
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,ASHEESH SHUKLA,M,GEN,48.0,BSP,93997.0,2.0,BSP
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,PRADEEP KUMAR SINGH,M,GEN,39.0,BJP,37570.0,3.0,NDA
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,BHUWAL,M,GEN,56.0,JPS,10396.0,4.0,JPS
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,SWAMI NATH,M,GEN,25.0,IND,9642.0,5.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,RAMESH CHANDRA,M,GEN,30.0,IND,6670.0,6.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,MEET SINGH,M,GEN,65.0,IND,4413.0,7.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,MOHD.HASAN LAHARI,M,GEN,35.0,BRPP,3789.0,8.0,BRPP
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,RAM SHANKER,M,GEN,43.0,IND,3498.0,9.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,DILIP,M,GEN,36.0,IND,2366.0,10.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,MIHILAL,M,GEN,52.0,IND,2283.0,11.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,SUNITA,F,SC,26.0,MAP,1816.0,12.0,MAP
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,OMKAR,M,GEN,46.0,IND,1705.0,13.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,AAVID HUSSAIN,M,GEN,31.0,IND,1501.0,14.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,KAPIL DEO,M,GEN,30.0,IND,1419.0,15.0,IND
S24,Uttar Pradesh,3,2009,37,Amethi,GEN,SURYABHAN MAURYA,M,GEN,45.0,RASD,1390.0,16.0,RASD
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,DR.SANJAY SINGH,M,GEN,55.0,INC,300411.0,1.0,UPA
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,MOHD.TAHIR,M,GEN,33.0,BSP,201632.0,2.0,BSP
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,ASHOK PANDEY,M,GEN,58.0,SP,107895.0,3.0,SP
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,SURYA BHAN SINGH,M,GEN,54.0,BJP,44425.0,4.0,NDA
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,JHINKURAM VISHWAKARMA,M,GEN,33.0,IND,8903.0,5.0,IND
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,HARI NARAYAN,M,GEN,70.0,IND,7905.0,6.0,IND
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,PRAKASH CHANDRA,M,GEN,35.0,IND,6687.0,7.0,IND
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,CHOTELAL MAURYA,M,GEN,40.0,AD,5602.0,8.0,NDA
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,KRISHNA NARAYAN,M,GEN,33.0,IND,5565.0,9.0,IND
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,ANIL,M,GEN,35.0,RPI(A),5287.0,10.0,NDA
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,AWADHESH KUMAR,M,SC,30.0,IND,2994.0,11.0,IND
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,MOHD.UMAR,M,GEN,42.0,PECP,2328.0,12.0,PECP
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,RAKESH,M,GEN,25.0,NYP,2275.0,13.0,NYP
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,TRIVENI PRASAD BHEEM,M,SC,52.0,BRPP,2250.0,14.0,BRPP
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,RAJKUMAR PANDEY,M,GEN,36.0,RDMP,1850.0,15.0,RDMP
S24,Uttar Pradesh,3,2009,38,Sultanpur,GEN,ARVIND KUMAR,M,GEN,46.0,IND,1846.0,16.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,RAJKUMARI RATNA SINGH,F,GEN,49.0,INC,169137.0,1.0,UPA
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,PROF. SHIVAKANT OJHA,M,GEN,57.0,BSP,139358.0,2.0,BSP
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,KUNWAR AKSHAYA PRATAP SINGH 'GOPAL JI',M,GEN,41.0,SP,121252.0,3.0,SP
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,ATIQ AHAMAD,M,GEN,46.0,AD,108211.0,4.0,NDA
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,LAKSHMI NARAIN PANDEY 'GURU JI',M,GEN,57.0,BJP,45575.0,5.0,NDA
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,RAMESH KUMAR,M,GEN,31.0,IND,6727.0,6.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,VINOD,M,SC,29.0,IND,5713.0,7.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,RAVINDRA SINGH,M,GEN,33.0,IND,4899.0,8.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,UDHAV RAM,M,GEN,53.0,IND,4079.0,9.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,SHIVRAM,M,GEN,51.0,IND,3592.0,10.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,JITENDRA PRATAP SINGH,M,GEN,40.0,IND,3449.0,11.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,MUNEESHWAR SINGH,M,GEN,65.0,IND,3196.0,12.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,DINESH PANDEY ALIAS D.K. PANDEY,M,GEN,34.0,IND,3135.0,13.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,SATRAM,M,SC,42.0,IND,3043.0,14.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,ARUN KUMAR,M,GEN,48.0,SJP(R),3013.0,15.0,SJP(R)
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,RAMMURTI MISHRA,M,GEN,36.0,IND,2718.0,16.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,RAM SAMUJH,M,SC,60.0,IND,2433.0,17.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,BADRI PRASAD,M,SC,48.0,IND,2383.0,18.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,RANI PAL,F,GEN,58.0,IND,2373.0,19.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,A. RASHID ANSARI,M,GEN,54.0,MC,2281.0,20.0,MC
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,CHHANGALAL,M,SC,56.0,IND,1899.0,21.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,ATUL DWIVEDI,M,GEN,29.0,IND,1366.0,22.0,IND
S24,Uttar Pradesh,3,2009,39,Pratapgarh,GEN,RAJESH,M,GEN,36.0,KKJHS,1171.0,23.0,KKJHS
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,SALMAN KHURSHEED,M,GEN,56.0,INC,169351.0,1.0,UPA
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,NARESH CHANDRA AGRAWAL,M,GEN,56.0,BSP,142152.0,2.0,BSP
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,CHANDRA BHUSHAN SINGH URF MUNNU BABU,M,GEN,65.0,SP,127347.0,3.0,SP
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,MITHLESH KUMARI,F,GEN,54.0,BJP,117951.0,4.0,NDA
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,SWAMI SACHIDANAND HARI SAKSHI,M,GEN,53.0,RTKP,30855.0,5.0,RTKP
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,SURESH CHANDRA SARASWAT URF ELAICHI WALA,M,GEN,50.0,IND,4201.0,6.0,IND
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,RISHIDUTT,M,GEN,36.0,ABHM,3925.0,7.0,ABHM
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,VEENA KUREEL,F,SC,54.0,IND,2752.0,8.0,IND
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,OM BABU,M,GEN,57.0,JPS,2630.0,9.0,JPS
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,SUBODH GANGWAR,M,GEN,40.0,AD,1846.0,10.0,NDA
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,VINOD KUMAR,M,GEN,55.0,IND,1830.0,11.0,IND
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,RAMSHARAN,M,GEN,62.0,BNRP,1464.0,12.0,BNRP
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,RIYAZ AHMAD,M,GEN,61.0,IND,1408.0,13.0,IND
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,WAZID ALI,M,GEN,40.0,IJP,1223.0,14.0,IJP
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,JAIVEER SINGH SHAKYA,M,GEN,31.0,BRPP,1213.0,15.0,BRPP
S24,Uttar Pradesh,3,2009,40,Farrukhabad,GEN,DALGANJAN SINGH YADAV,M,GEN,73.0,BRM,867.0,16.0,BRM
S24,Uttar Pradesh,3,2009,41,Etawah,SC,PREMDAS,M,SC,49.0,SP,278776.0,1.0,SP
S24,Uttar Pradesh,3,2009,41,Etawah,SC,GAURISHANKER,M,SC,63.0,BSP,232030.0,2.0,BSP
S24,Uttar Pradesh,3,2009,41,Etawah,SC,KAMLESH VERMA,F,SC,40.0,BJP,105652.0,3.0,NDA
S24,Uttar Pradesh,3,2009,41,Etawah,SC,SHIV RAM DOHRE,M,SC,68.0,MD,5829.0,4.0,UPA
S24,Uttar Pradesh,3,2009,41,Etawah,SC,SATYA PRIYA MANAV,M,SC,64.0,IND,4246.0,5.0,IND
S24,Uttar Pradesh,3,2009,41,Etawah,SC,ANVER SINGH,M,SC,44.0,IND,3547.0,6.0,IND
S24,Uttar Pradesh,3,2009,41,Etawah,SC,SHARMILA,F,SC,43.0,IND,2009.0,7.0,IND
S24,Uttar Pradesh,3,2009,41,Etawah,SC,RAMNARESH,M,SC,35.0,IND,1597.0,8.0,IND
S24,Uttar Pradesh,3,2009,41,Etawah,SC,SIYARAM,M,SC,55.0,RBCP,954.0,9.0,RBCP
S24,Uttar Pradesh,3,2009,41,Etawah,SC,SANT KUMAR DOHRE,M,SC,28.0,LD,939.0,10.0,LD
S24,Uttar Pradesh,3,2009,41,Etawah,SC,GIREESH BHARTIYA,M,SC,38.0,IND,811.0,11.0,IND
S24,Uttar Pradesh,3,2009,41,Etawah,SC,K.P.D. SHYAMDAS,M,SC,42.0,IND,791.0,12.0,IND
S24,Uttar Pradesh,3,2009,41,Etawah,SC,JAISHANKAR,M,SC,56.0,IND,739.0,13.0,IND
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,AKHILESH YADAV,M,GEN,35.0,SP,337751.0,1.0,SP
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,DR. MAHESH CHANDRA VERMA,M,GEN,53.0,BSP,221887.0,2.0,BSP
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,SUBRAT PATHAK,M,GEN,29.0,BJP,150872.0,3.0,NDA
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,BALRAM,M,GEN,29.0,BSP(K),6650.0,4.0,BSP(K)
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,SHRIKRISHNA SHAKYA,M,GEN,56.0,IND,5310.0,5.0,IND
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,SANJEEV,M,GEN,25.0,IND,3323.0,6.0,IND
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,SHAHANSHAH KHAN,M,GEN,37.0,IND,2911.0,7.0,IND
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,RAM KARAN KASHYAP,M,GEN,37.0,VAJP,2706.0,8.0,VAJP
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,AJAB SINGH YADAV,M,GEN,30.0,ABAS,2207.0,9.0,ABAS
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,VIJAY SINGH CHAUHAN,M,GEN,53.0,MD,2149.0,10.0,UPA
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,RAM SWAROOP,M,GEN,70.0,JPS,1408.0,11.0,JPS
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,LAL SINGH,M,GEN,40.0,IND,1357.0,12.0,IND
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,NARAYAN KUMAR,M,GEN,39.0,RDMP,1189.0,13.0,RDMP
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,RAM BABU,M,GEN,37.0,IND,806.0,14.0,IND
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,RAM BABU TRIVEDI,M,GEN,62.0,BPD,790.0,15.0,BPD
S24,Uttar Pradesh,3,2009,42,Kannauj,GEN,PRADEEP,M,GEN,35.0,IND,634.0,16.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,SRI PRAKASH JAISWAL,M,GEN,64.0,INC,214988.0,1.0,UPA
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,SATISH MAHANA,M,GEN,48.0,BJP,196082.0,2.0,NDA
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,SUKHDA MISHRA,F,GEN,67.0,BSP,48374.0,3.0,BSP
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,SURENDRA MOHAN AGRAWAL,M,GEN,65.0,SP,34919.0,4.0,SP
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,AHAMED HUSSAIN,M,GEN,68.0,IND,3728.0,5.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,OMENDRA BHARAT,M,GEN,29.0,BPD,3237.0,6.0,BPD
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,MAYA KAUSHAL,F,GEN,55.0,IND,2503.0,7.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,MOHAMMD ISHA,M,GEN,34.0,IND,2394.0,8.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,NISHA,F,GEN,38.0,IND,1463.0,9.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,V.N.AWASTHI,M,GEN,75.0,IND,1274.0,10.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,MAHESH CHANDRA SHARMA,M,GEN,65.0,IND,767.0,11.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,ANIL KUMAR JAIN,M,GEN,49.0,IND,563.0,12.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,BADRI VISHAL PRAJAPATI,M,GEN,35.0,IND,522.0,13.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,JAGDISH PRASAD,M,GEN,48.0,ABHM,503.0,14.0,ABHM
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,GUFRAN  AHMED,M,GEN,49.0,RWSP,450.0,15.0,RWSP
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,JAGESWAR DAYAL 1 VIKAL ORAI,M,GEN,49.0,IND,389.0,16.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,GAYA PRASAD,M,GEN,55.0,IND,365.0,17.0,IND
S24,Uttar Pradesh,3,2009,43,Kanpur,GEN,MOTI LAL SHARMA,M,GEN,59.0,IJP,357.0,18.0,IJP
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,RAJARAM PAL,M,GEN,48.0,INC,192549.0,1.0,UPA
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,ANIL SHUKLA WARSI,M,GEN,52.0,BSP,160506.0,2.0,BSP
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,ARUN KUMAR TIWARI BABA,M,GEN,47.0,BJP,136907.0,3.0,NDA
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,KAMLESH KUMAR PATHAK,M,GEN,53.0,SP,114820.0,4.0,SP
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,RAM NATH VERMA,M,SC,62.0,IND,7243.0,5.0,IND
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,VIRENDRA VISHWAKARMA,M,GEN,40.0,IND,6613.0,6.0,IND
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,AMAR SINGH CHAUHAN,M,GEN,51.0,JPS,5468.0,7.0,JPS
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,DR.A.K. GUPTA,M,GEN,58.0,RSMD,2627.0,8.0,RSMD
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,MANJESH KUMAR,M,GEN,37.0,IND,1642.0,9.0,IND
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,SATENDRA KUSHWAHA,M,GEN,53.0,RKSP,1580.0,10.0,RKSP
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,VIMAL SINGH BHADAURIA,M,GEN,27.0,ABAS,1494.0,11.0,ABAS
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,DHARMENDRA PRATAP SINGH,M,SC,34.0,BPD,1461.0,12.0,BPD
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,OMKAR,M,GEN,46.0,IND,1355.0,13.0,IND
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,RAM GOPAL,M,SC,51.0,RAJUP,1051.0,14.0,RAJUP
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,DAYA SHANKER,M,GEN,70.0,RSP,720.0,15.0,UPA
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,CHAUDHARY DHARMENDRA SINGH YADAV,M,GEN,35.0,RPI,623.0,16.0,RPI
S24,Uttar Pradesh,3,2009,44,Akbarpur,GEN,BAIKUNTH NATH,M,GEN,63.0,JD(S),595.0,17.0,JD(S)
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,GHANSYAM ANURAGI,M,SC,35.0,SP,283023.0,1.0,SP
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,TILAK CHANDRA AHIRWAR,M,SC,40.0,BSP,271614.0,2.0,BSP
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,BHANU PRATAP SINGH VERMA,M,SC,50.0,BJP,131259.0,3.0,NDA
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,DR. BABU RAMADHIN AHIRWAR,M,SC,58.0,INC,77459.0,4.0,UPA
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,VASHUDEV,M,SC,31.0,IND,7137.0,5.0,IND
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,NATHURAM VERMA LOHIA,M,SC,63.0,NCP,4751.0,6.0,UPA
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,RAM JI,M,SC,49.0,IND,4230.0,7.0,IND
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,PRATAP SINGH KATHARIYA,M,SC,39.0,NELU,2803.0,8.0,NELU
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,KASHIRAM,M,SC,35.0,CPI(ML)(L),2753.0,9.0,CPI(ML)(L)
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,PRABHA VERMA,F,SC,25.0,AD,2533.0,10.0,NDA
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,BHAGGOOLAL VALMIKI,M,SC,50.0,RSMD,2377.0,11.0,RSMD
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,HUKUM,M,SC,52.0,JPS,2086.0,12.0,JPS
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,BHURI DEVI,F,SC,54.0,IND,1864.0,13.0,IND
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,MEVALAL,M,SC,61.0,IND,1823.0,14.0,IND
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,SANJAY KUMAR,M,SC,28.0,RAJUP,954.0,15.0,RAJUP
S24,Uttar Pradesh,3,2009,45,Jalaun,SC,DASHRATH SINGH AHIRWAR,M,SC,27.0,RDMP,918.0,16.0,RDMP
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,PRADEEP KUMAR JAIN (ADITYA),M,GEN,47.0,INC,252712.0,1.0,UPA
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,RAMESH KUMAR SHARMA,M,GEN,56.0,BSP,205042.0,2.0,BSP
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,CHANDRPAL SINGH YADAV,M,GEN,50.0,SP,132076.0,3.0,SP
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,SUJAN SINGH BUNDELA,M,GEN,63.0,RSMD,105298.0,4.0,RSMD
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,RAVINDRA SHUKLA,M,GEN,50.0,BJP,79724.0,5.0,NDA
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,DEEPMALA KUSHWAHA,F,GEN,28.0,RTKP,17399.0,6.0,RTKP
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,BAL KISHAN,M,GEN,37.0,IND,13498.0,7.0,IND
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,MAHENDRA,M,GEN,39.0,IND,7349.0,8.0,IND
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,PANKAJ RAWAT,M,GEN,37.0,IND,7004.0,9.0,IND
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,RAMDAS,M,GEN,50.0,BJTP,6872.0,10.0,BJTP
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,KAMTA PRASAD RAJPUT,M,GEN,56.0,IND,6286.0,11.0,IND
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,MATHURA PRASAD,M,GEN,59.0,IND,5320.0,12.0,IND
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,PARWAT SINGH,M,GEN,42.0,IND,5106.0,13.0,IND
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,JAGAT VIKRAM SINGH,M,GEN,39.0,IND,4262.0,14.0,IND
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,ABDESH BHOOSHAN SRIVASTAVA,M,GEN,48.0,IND,4210.0,15.0,IND
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,BALAK DAS,M,GEN,40.0,AD,4173.0,16.0,NDA
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,MANMOHAN GUPTA,M,GEN,62.0,IJP,3021.0,17.0,IJP
S24,Uttar Pradesh,3,2009,46,Jhansi,GEN,BABU LAL NANGAL,M,GEN,65.0,LSVP,2507.0,18.0,LSVP
S24,Uttar Pradesh,3,2009,47,Hamirpur,GEN,VIJAY BAHADUR SINGH,M,GEN,65.0,BSP,199143.0,1.0,BSP
S24,Uttar Pradesh,3,2009,47,Hamirpur,GEN,SIDDHA GOPAL SAHU,M,GEN,43.0,INC,173641.0,2.0,UPA
S24,Uttar Pradesh,3,2009,47,Hamirpur,GEN,ASHOK KUMAR SINGH CHANDEL,M,GEN,49.0,SP,165938.0,3.0,SP
S24,Uttar Pradesh,3,2009,47,Hamirpur,GEN,"PREETAM SINGH LODHI ""KISAAN""",M,GEN,39.0,BJP,138692.0,4.0,NDA
S24,Uttar Pradesh,3,2009,47,Hamirpur,GEN,LALLU PRASAD,M,SC,38.0,IND,9268.0,5.0,IND
